URL,ATS,Slug,Job_ID,Company,Job_Title,Role_Family,Archetype_Guess,Remote_Eligible,Geography_Notes,Stretch_Count,Intl_Flex_OK,Seniority_Floor_OK,Search_Anchor,Found_On_Board,Snippet,Discovered_Date
https://app.welcometothejungle.com/jobs/ib0GWQab,wttj,,ib0GWQab,Unknown,JOTELULU Country Manager,market_entry,builder_leaning,yes,France,0,unclear,true,open_remote,wttj,France CM JOTELULU; WFH flex,2026-05-11
https://app.welcometothejungle.com/jobs/I7GXM-r5,wttj,,I7GXM-r5,Unknown,Ebury Country Manager,market_entry,builder_leaning,unclear,,0,unclear,true,open_remote,wttj,Ireland CM Ebury,2026-05-11
https://app.welcometothejungle.com/jobs/HgkICt1w,wttj,,HgkICt1w,Unknown,Remote Revenue Strategy & Biz Ops Lead,market_entry,unclear,yes,Remote,0,unclear,true,open_remote,wttj,Rev strategy & biz ops lead,2026-05-11
https://app.welcometothejungle.com/jobs/MVdvNHXi,wttj,,MVdvNHXi,Unknown,Remote Head of Lifecycle Marketing,market_entry,unclear,yes,Remote,0,unclear,true,open_remote,wttj,Head of lifecycle marketing,2026-05-11
https://app.welcometothejungle.com/jobs/dnMxUmM4,wttj,,dnMxUmM4,Unknown,Bumble Inc. Country Manager,market_entry,builder_leaning,unclear,,0,unclear,true,open_remote,wttj,Bumble Country Manager,2026-05-11
https://app.welcometothejungle.com/jobs/A5NxPQLH,wttj,,A5NxPQLH,Unknown,Anthropic Head of International Marketing,market_entry,unclear,unclear,EMEA; London,0,unclear,false,eu,wttj,Head Intl Marketing London/EMEA hub,2026-05-11
https://app.welcometothejungle.com/jobs/xKfNFwLu,wttj,,xKfNFwLu,Unknown,Deel Expansion Operations Manager,market_entry,unclear,unclear,,0,unclear,true,eu,wttj,Expansion ops mgr Deel global,2026-05-11
https://app.welcometothejungle.com/jobs/4mK3YlWP,wttj,,4mK3YlWP,Unknown,Anthropic Head of Startup Partnerships Lead,partnerships_bd,unclear,unclear,EMEA,0,unclear,true,eu,wttj,Drive strategic expansion of EMEA presence,2026-05-11
https://app.welcometothejungle.com/jobs/Fd2yakaZ,wttj,,Fd2yakaZ,Unknown,Deel Manager of Mid-Market Account Executives,market_entry,unclear,unclear,,0,unclear,true,eu,wttj,Mid-market AE mgr,2026-05-11
https://app.welcometothejungle.com/jobs/7XT6Gc50,wttj,,7XT6Gc50,Unknown,Honeycomb Vice President (Head of Sales EMEA),market_entry,unclear,unclear,EMEA,0,unclear,true,eu,wttj,VP Sales EMEA Honeycomb,2026-05-11
https://app.welcometothejungle.com/jobs/hcJEPiMA,wttj,,hcJEPiMA,Unknown,Hostinger Country Director,market_entry,unclear,unclear,,0,unclear,true,latam,wttj,Hostinger Country Director,2026-05-11
https://app.welcometothejungle.com/jobs/NTtAlC0Y,wttj,,NTtAlC0Y,Unknown,Grindr Head of International,market_entry,unclear,unclear,LATAM,0,unclear,false,latam,wttj,Cross-functional intl growth; LatAm experience plus,2026-05-11
https://app.welcometothejungle.com/jobs/b1rQUnVA,wttj,,b1rQUnVA,Unknown,dLocal Strategy Senior Manager,market_entry,unclear,unclear,LATAM,0,unclear,true,latam,wttj,CoS-style role; builder/doer; LATAM payments,2026-05-11
https://app.welcometothejungle.com/jobs/-rpMcAlL,wttj,,-rpMcAlL,Unknown,Verto Expansion Lead,market_entry,unclear,unclear,,0,unclear,true,latam,wttj,Verto Expansion Lead,2026-05-11
https://app.welcometothejungle.com/jobs/r-8RKR25,wttj,,r-8RKR25,Unknown,dLocal Global Initiatives Project Manager,market_entry,unclear,unclear,,0,unclear,true,latam,wttj,dLocal global initiatives PM,2026-05-11
https://app.welcometothejungle.com/jobs/wnkA4t93,wttj,,wnkA4t93,Unknown,CaptivateIQ Director of Strategy and Operations,strategy_ops,unclear,unclear,,0,unclear,true,open_remote,wttj,Director S&O CX,2026-05-11
https://app.welcometothejungle.com/jobs/s1Lmn1EK,wttj,,s1Lmn1EK,Unknown,Skylo Director of Strategic Accounts,strategy_ops,unclear,unclear,,0,unclear,true,open_remote,wttj,Director strategic accounts,2026-05-11
https://app.welcometothejungle.com/jobs/eGF4aEVJ,wttj,,eGF4aEVJ,Unknown,Google Strategy and Operations Manager,strategy_ops,unclear,unclear,EMEA,0,unclear,true,eu,wttj,S&O mgr Pro Services EMEA,2026-05-11
https://app.welcometothejungle.com/jobs/c7Y1C538,wttj,,c7Y1C538,Unknown,Synthesia Strategy and Operations Associate,strategy_ops,unclear,unclear,,0,unclear,false,eu,wttj,S&O associate,2026-05-11
https://app.welcometothejungle.com/jobs/VC85cENF,wttj,,VC85cENF,Unknown,Google Head of Strategy and Operations,strategy_ops,unclear,unclear,,0,unclear,true,latam,wttj,Head of S&O Google,2026-05-11
https://app.welcometothejungle.com/jobs/lzei3YwN,wttj,,lzei3YwN,Unknown,Fetch Omnichannel Partnerships Strategy & Operations Director,partnerships_bd,unclear,unclear,,0,unclear,true,latam,wttj,Omnichannel partnerships S&O dir,2026-05-11
https://app.welcometothejungle.com/jobs/r9noxETs,wttj,,r9noxETs,Unknown,DeepL GTM Strategy Director,strategy_ops,unclear,unclear,LATAM,0,unclear,true,latam,wttj,GTM Strategy Dir; LATAM expansion plans,2026-05-11
https://app.welcometothejungle.com/jobs/aSnuntA_,wttj,,aSnuntA_,Unknown,AlphaSense Senior Director of Strategic Initiatives,strategy_ops,unclear,unclear,EMEA,0,unclear,true,latam,wttj,Sr Dir strategic initiatives EMEA/APAC,2026-05-11
https://app.welcometothejungle.com/jobs/VHF2lhYb,wttj,,VHF2lhYb,Unknown,Optro Strategy & Integrations Director,strategy_ops,unclear,unclear,,0,unclear,true,latam,wttj,S&I director Optro,2026-05-11
https://app.welcometothejungle.com/jobs/E-7vaKiY,wttj,,E-7vaKiY,Unknown,Hello Heart Director of Strategic Initiatives,strategy_ops,unclear,unclear,,0,unclear,true,latam,wttj,Director strategic initiatives,2026-05-11
https://app.welcometothejungle.com/jobs/oS9TWe6s,wttj,,oS9TWe6s,Unknown,ServiceNow Director of Strategy & Operations,strategy_ops,unclear,unclear,,0,unclear,true,latam,wttj,Director S&O ServiceNow,2026-05-11
https://app.welcometothejungle.com/jobs/SyBqjXaU,wttj,,SyBqjXaU,Unknown,AvantStay Director of Operations & Strategy,strategy_ops,unclear,unclear,,0,unclear,true,latam,wttj,Director ops & strategy AvantStay,2026-05-11
https://app.welcometothejungle.com/jobs/ejduqdI-,wttj,,ejduqdI-,Unknown,Taktile Director of Strategy and Operations,strategy_ops,unclear,unclear,,0,unclear,true,dc,wttj,Director S&O Taktile,2026-05-11
https://app.welcometothejungle.com/jobs/jKCDkvAa,wttj,,jKCDkvAa,Unknown,Owner.com Strategic Operations Lead,strategy_ops,unclear,unclear,,0,unclear,true,dc,wttj,Strategic ops lead Owner,2026-05-11
https://app.welcometothejungle.com/jobs/d0RZeUJh,wttj,,d0RZeUJh,Unknown,TILT Strategy & Operations Manager,strategy_ops,unclear,unclear,,0,unclear,true,dc,wttj,S&O mgr TILT,2026-05-11
https://app.welcometothejungle.com/jobs/BvrB9JEb,wttj,,BvrB9JEb,Unknown,Airspace Strategy & Operations,strategy_ops,unclear,unclear,,0,unclear,false,dc,wttj,GTM Sr Analyst Airspace,2026-05-11
https://app.welcometothejungle.com/jobs/wIJHQOH3,wttj,,wIJHQOH3,Unknown,deepwatch VP of Strategic Cybersecurity Operations,strategy_ops,unclear,unclear,,0,unclear,true,dc,wttj,VP strategic cyber ops,2026-05-11
https://app.welcometothejungle.com/jobs/T5ENwBkX,wttj,,T5ENwBkX,Unknown,InvestEngine Senior Strategy and Operations Manager,strategy_ops,unclear,unclear,,0,unclear,true,dc,wttj,Sr S&O mgr InvestEngine,2026-05-11
https://app.welcometothejungle.com/jobs/NDhZbzN4,wttj,,NDhZbzN4,Unknown,Welcome to the Jungle Operations Analyst,strategy_ops,unclear,unclear,,0,unclear,false,dc,wttj,Operations analyst WTTJ,2026-05-11
https://app.welcometothejungle.com/jobs/rj_KqRm2,wttj,,rj_KqRm2,Unknown,Enova Senior Strategy & Operations Associate,strategy_ops,unclear,unclear,,0,unclear,false,dc,wttj,Sr S&O associate Enova,2026-05-11
https://app.welcometothejungle.com/jobs/snUeYgno,wttj,,snUeYgno,Unknown,BetterUp Strategy & Business Operations Associate,strategy_ops,unclear,unclear,,0,unclear,false,dc,wttj,Strategy & biz ops associate,2026-05-11
https://jobs.ashbyhq.com/unwell/76905ff0-c415-4028-a909-e7ec57342971,ashby,unwell,76905ff0-c415-4028-a909-e7ec57342971,Unwell,Strategic Partnerships Manager at Unwell,partnerships_bd,unclear,unclear,,0,unclear,true,latam,ashby,Strategic partnerships manager,2026-05-11
https://job-boards.greenhouse.io/upbound/jobs/5821031004,greenhouse,upbound,5821031004,Upbound,Staff Solutions Architect - N.A. [REMOTE] at Upbound,chief_of_staff,unclear,yes,Remote,0,unclear,false,open_remote,greenhouse,Solutions architect (not CoS),2026-05-11
https://job-boards.greenhouse.io/upbound/jobs/5678055004,greenhouse,upbound,5678055004,Upbound,Head of Alliances and Partnerships (REMOTE) at Upbound,partnerships_bd,unclear,yes,Remote,0,unclear,true,open_remote,greenhouse,Senior IC role; ecosystem and alliance strategy; remote,2026-05-11
https://job-boards.greenhouse.io/upboundext/jobs/5678058004,greenhouse,upboundext,5678058004,Upbound,Head of Alliances and Partnerships (REMOTE) at Upbound (ext),partnerships_bd,unclear,yes,Remote,0,unclear,true,open_remote,greenhouse,Same as Upbound listing,2026-05-11
https://job-boards.greenhouse.io/upwork/jobs/6642377003,greenhouse,upwork,6642377003,Upwork,Chief of Staff to the President & CEO at Upwork,chief_of_staff,unclear,unclear,Palo Alto,1,false,true,latam,greenhouse,Strategic partner to executive office; Palo Alto,2026-05-11
https://job-boards.greenhouse.io/upwork/jobs/7110133003,greenhouse,upwork,7110133003,Upwork,"Sr Director, Corporate Development at Upwork",partnerships_bd,unclear,unclear,,0,unclear,true,dc,greenhouse,Corp dev (slight off-family),2026-05-11
https://jobs.ashbyhq.com/vanta/5f83094a-20e4-4e80-aa1d-375470b22bc6,ashby,vanta,5f83094a-20e4-4e80-aa1d-375470b22bc6,Vanta,"Director, Strategic Partnerships (VARs) at Vanta",partnerships_bd,unclear,unclear,,0,unclear,true,open_remote,ashby,Lead GTM strategy VAR segment,2026-05-11
https://jobs.lever.co/veeva/463ddd43-8f64-409a-9f3b-be0b600e3dc5,lever,veeva,463ddd43-8f64-409a-9f3b-be0b600e3dc5,Veeva Systems,Manager Strategy - Regulatory - LatAm at Veeva Systems,strategy_ops,unclear,unclear,LATAM; São Paulo,0,unclear,true,latam,lever,São Paulo office 2 days/wk,2026-05-11
https://job-boards.greenhouse.io/via/jobs/7918405002,greenhouse,via,7918405002,Via,Operations Chief of Staff at Via,chief_of_staff,unclear,unclear,NYC,0,unclear,true,open_remote,greenhouse,Strategic direction of operations org in partnership with COO; NYC,2026-05-11
https://jobs.ashbyhq.com/voyfai/f69a152a-eee1-4a52-8175-61b19a39ee84,ashby,voyfai,f69a152a-eee1-4a52-8175-61b19a39ee84,Voyfai,Expansion Manager (m/f/d) at Voyfai,market_entry,unclear,unclear,Europe,0,unclear,true,open_remote,ashby,Launch Voyfai entities Europe,2026-05-11
https://jobs.lever.co/wealthsimple/08071347-6b5a-488e-8c3a-7a662bf57561,lever,wealthsimple,08071347-6b5a-488e-8c3a-7a662bf57561,Wealthsimple,"Director, Strategic Partnerships at Wealthsimple",partnerships_bd,unclear,yes,Remote,0,unclear,true,open_remote,lever,Remote-first team,2026-05-11
https://job-boards.greenhouse.io/webflow/jobs/7659051,greenhouse,webflow,7659051,Webflow,"Senior Sales Operations Manager, EMEA at Webflow",strategy_ops,unclear,unclear,EMEA,0,unclear,true,eu,greenhouse,Sr Sales Ops EMEA,2026-05-11
https://job-boards.greenhouse.io/gympass/jobs/8444091002,greenhouse,gympass,8444091002,Wellhub,Strategic Partnerships Director at Wellhub,partnerships_bd,unclear,unclear,,0,unclear,true,eu,greenhouse,Strategic partnerships director,2026-05-11
https://jobs.ashbyhq.com/whatnot/bef7a5f0-7f7c-4b91-8133-5190b21def01,ashby,whatnot,bef7a5f0-7f7c-4b91-8133-5190b21def01,Whatnot,"Director, Strategy & Operations - Service Delivery at Whatnot",strategy_ops,unclear,yes,Remote; UK,0,unclear,true,open_remote,ashby,Remote co-located US/UK/IE/PL/DE/AU,2026-05-11
https://jobs.ashbyhq.com/whatnot/ba354a49-a93b-4688-a106-4140b966421c,ashby,whatnot,ba354a49-a93b-4688-a106-4140b966421c,Whatnot,"Strategy & Operations Manager/Senior Manager, Commerce at Whatnot",strategy_ops,unclear,unclear,,0,unclear,true,open_remote,ashby,S&O mgr/sr mgr commerce,2026-05-11
https://jobs.ashbyhq.com/whatnot/300adeb9-5c0f-4c49-bcdb-60f1c9867a73,ashby,whatnot,300adeb9-5c0f-4c49-bcdb-60f1c9867a73,Whatnot,"Strategy and Operations Manager, Categories and Expansion at Whatnot",strategy_ops,unclear,yes,Europe; Remote,0,unclear,true,eu,ashby,Remote co-located NA/Europe,2026-05-11
https://jobs.lever.co/whoop/02aafcfb-4b00-452b-8869-28bb84f40a9d,lever,whoop,02aafcfb-4b00-452b-8869-28bb84f40a9d,Whoop,Deputy Chief of Staff at Whoop,chief_of_staff,unclear,unclear,Defense,0,unclear,true,dc,lever,Office of CEO; not defense focused,2026-05-11
https://job-boards.greenhouse.io/worldquant/jobs/4441482006,greenhouse,worldquant,4441482006,WorldQuant,Strategy and Operations Head – WQBRAIN US at WorldQuant,strategy_ops,unclear,unclear,,0,unclear,true,dc,greenhouse,Head of strategy & ops,2026-05-11
https://job-boards.greenhouse.io/wpp/jobs/8068111002,greenhouse,wpp,8068111002,WPP,"Head of Strategy & Transformation, Technology Operations - Americas at WPP",strategy_ops,unclear,unclear,São Paulo,0,unclear,true,open_remote,greenhouse,São Paulo,2026-05-11
https://job-boards.greenhouse.io/xapo61/jobs/7579748003,greenhouse,xapo61,7579748003,Xapo Bank,Regional Head - Client Coverage Group - EMEA (Remote - Work from Anywhere) at Xapo Bank,strategy_ops,unclear,yes,EMEA; Remote,0,true,true,eu,greenhouse,100% remote Work from Anywhere; Regional Head Client Coverage,2026-05-11
https://jobs.lever.co/xsolla/cf1859f9-9b0d-4dd5-a2db-bf5050353f95,lever,xsolla,cf1859f9-9b0d-4dd5-a2db-bf5050353f95,Xsolla,"Senior Business Development Manager — Latin America, Fintech at Xsolla",partnerships_bd,unclear,unclear,LATAM; Latin America,0,unclear,true,latam,lever,Sr BD LATAM fintech,2026-05-11
https://job-boards.greenhouse.io/youcom/jobs/4988983008,greenhouse,youcom,4988983008,You.com,Strategy and Operations Lead at You.com,strategy_ops,unclear,yes,Remote,0,unclear,true,open_remote,greenhouse,SF Remote,2026-05-11
https://jobs.lever.co/yuno/12b94079-5efe-4102-96e7-60d8850d0517,lever,yuno,12b94079-5efe-4102-96e7-60d8850d0517,Yuno,Head of Partnerships - Europe at Yuno,partnerships_bd,unclear,yes,Europe; Remote,0,true,true,eu,lever,Remote Europe; lead partnerships Europe,2026-05-11
https://jobs.lever.co/yuno/20b45ff6-1aa1-49e8-8179-4cf9e108e049,lever,yuno,20b45ff6-1aa1-49e8-8179-4cf9e108e049,Yuno,Partnerships Manager - Latam at Yuno,partnerships_bd,unclear,unclear,LATAM,0,unclear,true,latam,lever,LATAM partnerships manager,2026-05-11
